"","0","0 | 1","14400","14400 | 1","28800","28800 | 1"
"V583_EF0020_at",3869.68387992455,4053.63366467669,2255.13799290463,2646.73859714558,5025.32086683158,726.087698267883
"V583_EF0021_at",2654.08709720747,4048.018028547,1584.70655338741,2018.40504205183,3784.79645674219,645.8252333216
"V583_EF0022_at",4053.63366467669,5764.58086533283,1881.93358536509,2161.77401372256,5191.731290253,826.001161443457
"V583_EF0024_at",573.639277667418,554.099017997166,383.74389804942,495.588877769593,409.57958570637,461.760193731712
"V583_EF0025_at",647.169586407837,3425.265254048,569.282128648759,962.071295195148,1286.28979829097,773.898203297908
"V583_EF0026_at",11690.1028308409,14272.9902840587,10283.1881525874,12881.3841144272,15076.354467838,9988.13773067307
"V583_EF0027_at",225.658920424235,100.357178121695,354.833890726506,276.665702922074,111.430472101904,124.241212130502
"V583_EF0028_at",90.3842818806243,140.555880164742,75.58353033149,74.2850505205581,82.7679316407992,133.250764503566
"V583_EF0029_at",333.143514993135,69.744135181653,92.6680430322918,74.1307395964571,77.3859632533351,84.3315169109849
"V583_EF0030_at",60.6737257682333,87.1845142169912,65.61710322487,64.5345571132541,56.7284287484715,83.9815202938855
"V583_EF0031_at",717.084836294249,438.368401687786,576.829044990607,420.511078785058,448.82212931381,526.029536962029
"V583_EF0032_at",721.572226632714,589.766472882871,658.025644784319,996.689279138036,897.022274628736,633.411829087833
"V583_EF0033_x_at",46.8182790625385,67.7430012720085,45.3490366882629,39.9188983012495,52.7098251051247,49.1118750720284
"V583_EF0034_at",73.0088778155791,117.295186518445,100.775421000858,98.8384170357485,102.323946285116,76.214838359358
"V583_EF0035_at",104.329258547536,113.064326589628,151.902310100036,99.940671053746,113.064326589628,164.50641119608
"V583_EF0036_at",404.501151674049,462.080372460764,503.902219281306,404.501151674049,250.905450327519,502.855472774856
"V583_EF0037_proA_at",1195.16989626211,1956.41945371123,1407.57882426576,1822.87510170111,1305.15008237492,1414.42503489931
"V583_EF0038_proB_at",1164.10058059368,959.407561597364,1258.07306797635,1308.77374791992,1023.29046322222,1211.85384627463
"V583_EF0039_at",1415.40577948527,968.76303024701,1089.15985704262,1041.89920471315,859.885048774799,1004.31770008428
"V583_EF0040_radA_at",2000.29906731464,1625.87429054802,2405.29811704556,1811.538811559,1510.69845205283,1507.56030686021
"V583_EF0041_at",948.82617537574,1083.13698674527,807.881565032924,845.698728894177,768.019962514339,898.26667390241
"V583_EF0042_ispF_at",1221.12908526657,936.412251647899,1405.62885760503,1346.50138644999,1294.33917281567,1168.14204504927
"V583_EF0043_gltX_at",753.257853878138,998.763992604305,1359.63152218362,1438.15155275571,1280.06379784725,870.680739905737
"V583_EF0044_cysE_at",330.842324643198,200.714356243389,387.217407304694,303.804620200072,317.365171184381,171.849280355874
"V583_EF0045_cysS_at",120.175583656378,330.383997555655,310.618511423665,211.131788444181,248.999666537545,147.03338943962
"V583_EF0046_at",339.907880545904,524.573093392794,566.134094499977,550.653127914178,477.051099804044,336.392096550239
"V583_EF0047_at",294.066778879241,598.828883994597,887.128940953689,829.443556999215,770.686334674466,319.129905734425
"V583_EF0048_at",170.543977611779,387.485899000212,467.881702517453,374.027360907693,416.738910756062,259.034419462894
"V583_EF0049_at",136.617643269115,141.337452436876,159.343902128918,142.715675997145,141.141652872821,144.808251244275
"V583_EF0050_at",2732.48905150007,8475.0137878029,7874.64952536073,8641.10442142156,8822.67239377345,5626.41401212773
"V583_EF0051_ispE_at",375.84656282473,315.391506802114,1632.65019195502,1627.00165139682,2073.71224545381,1556.40305295515
"V583_EF0052_at",131.87250606337,114.087743474812,214.079078378,173.0445866276,176.925722435659,100.705593005256
"V583_EF0053_dnaQ_at",226.599363732364,138.236999658609,238.195112371972,157.259133497043,224.878199869021,113.535527059475
"V583_EF0054_at",73.7719261951273,74.8536104993246,85.8651023924647,66.0735062709275,93.1833311359415,68.0724910651638
"V583_EF0055_at",301.497034136315,177.539964048817,822.573052679202,429.346910433757,2078.02889539764,627.729848347216
"V583_EF0056_at",260.474801178288,244.044427593769,692.178346510401,438.976530756696,1889.77662495498,602.576249456009
"V583_EF0057_at",287.416684050844,322.465274866534,495.588877769593,309.329367907825,1932.1615378337,693.619188472509
"V583_EF0058_purR_at",714.108757171408,802.857424973556,634.290533265361,676.994357832999,722.072555768008,1112.04542087403
"V583_EF0059_glmU_at",513.065781800772,756.921564812207,1743.77719346984,1719.7700975496,1336.27386643349,1200.1508184827
"V583_EF0062_at",553.331405844148,726.087698267883,490.462831730021,371.186389216986,511.290709043727,325.384112462251
"V583_EF0063_at",684.544253647429,2971.5501216444,536.710387464667,604.249263788136,791.255602839539,3260.77685259788
"V583_EF0064_at",123.811370190583,85.7461505553818,160.118922254498,136.996953398608,88.8315340169979,105.93239245801
"V583_EF0065_at",109.288667442079,140.458488010143,187.923281412365,148.570101041116,149.811026108748,139.488270363306
"V583_EF0066_ruvA_at",636.492630478817,648.966411281626,1024,840.43940742195,933.819561492244,1179.53294576574
"V583_EF0067_ruvB_at",917.777100359071,1044.79197107042,1180.35081912204,1099.0185332669,1205.15249891202,1244.19767491074
"V583_EF0068_at",79.5615788098521,87.3659979446506,87.7909304697983,108.986074591865,67.2750661816132,81.2896628824825
"V583_EF0069_at",335.926081175542,164.620477879117,244.213644940175,196.583714521869,183.546271746026,326.061433683584
"V583_EF0071_at",209.237844093,140.848461998866,248.482424261004,240.517823798787,246.082797667523,183.8008973598
"V583_EF0073_at",78.4118612418993,69.1184998293045,103.39337953403,75.58353033149,88.7699820244087,61.0111068984422
"V583_EF0074_at",1401.73702460604,1375.74750793861,1264.19210945898,1484.74555686794,1204.31744029795,2583.3009332864
"V583_EF0076_at",1848.32148984306,2167.77604070427,1609.0573141352,1410.50884749633,2012.81658582067,730.631426927554
"V583_EF0077_at",1801.52130748915,2574.3633910207,1893.71039357686,1645.1461053584,2583.3009332864,660.310144335814
"V583_EF0078_at",2996.36986000246,3209.2044777445,2108.49809087283,1763.22393771808,3244.99378554867,1092.18383957173
"V583_EF0079_at",3766.47698903719,4547.9478625429,3006.77250259784,2764.87779353138,4833.99411030509,1344.63603243433
"V583_EF0080_at",2121.69269977092,4073.34981088549,1844.48200672856,1614.64355646726,3635.65603745586,707.212517449654
"V583_EF0081_at",1009.20252102592,2202.61251165671,912.701947798498,676.525263697031,2201.08630600807,634.290533265361
"V583_EF0082_at",71.0616853522329,168.312673306249,90.1965283290892,98.3600116024328,175.825437878992,98.8384170357485
"V583_EF0083_at",350.677242871185,460.162624824847,224.255568657184,102.608042163122,419.346789304232,135.956375871408
"V583_EF0084_at",314.300335082255,284.838430869718,453.198727464727,588.133557758482,442.029853990099,865.266057638414
"V583_EF0085_at",337.559965310046,345.370248790963,360.286304083302,599.659612784031,520.227913212775,859.885048774799
"V583_EF0086_at",153.916063858967,228.809001563337,341.087955223558,322.465274866534,223.170109321488,405.062298206951
"V583_EF0089_at",66.3028968678412,56.571361988075,64.1332227250965,60.2546217306372,59.3427549718696,58.5663467601874
"V583_EF0090_at",276.473999317218,433.233201459348,420.219703710975,381.886470833015,308.686803888835,150.957643809436
"V583_EF0091_at",308.472912638665,534.112559887287,527.124522718206,553.331405844148,365.82249977372,319.794208167264
"V583_EF0092_at",45.4434354733897,51.6966897670149,48.3686377061193,43.9868382583049,47.9347499015738,52.8195461448101
"V583_EF0093_at",70.7177270271944,60.3800480573031,73.1608534664983,82.4244242886288,66.5330838512178,62.9005183068961
"V583_EF0094_at",82.1962117753232,121.853172287684,91.836770214829,99.8022198542494,99.1815591627739,119.676825312186
"V583_EF0095_at",1230.4753147155,771.220718916512,878.561823158979,1375.74750793861,574.037031950596,536.338497075096
"V583_EF0096_at",1159.26927576133,903.887868201631,912.701947798498,1116.67991824922,985.696709736194,1719.7700975496
"V583_EF0097_at",167.034233304187,155.309255711833,64.7137331744835,63.2941386483796,138.141214272567,129.517209731447
"V583_EF0098_sdhB-1_at",121.515791481666,57.4008422183689,60.4638106238212,51.9121379569307,66.3028968678412,59.5900684691347
"V583_EF0099_sdhA-1_at",141.435454054389,77.5470502675356,70.5708264364104,62.2067832308065,79.2313786135965,83.2281693791027
"V583_EF0100_serS-1_at",72.1036306238259,98.4282132012972,75.3220311820011,62.5960623006297,94.4841219637013,81.685041205053
"V583_EF0101_at",759.549406126655,1443.14445326543,1215.21848080029,1414.42503489931,1345.56838620096,1039.01444769882
"V583_EF0102_at",590.994133768622,593.457127375081,985.696709736194,1679.7141221309,1224.51947189875,876.129306298985
"V583_EF0103_at",548.367781474025,303.804620200072,829.443556999215,992.552772541507,790.707336285988,136.050646317895
"V583_EF0104_arcA_at",185.336086064584,104.256968072988,88.8931286889671,76.5855336467657,72.8572178607922,64.6240830461879
"V583_EF0105_argF-1_at",136.333850034357,143.211148932571,73.8230787238415,63.6460907950857,69.3104029136592,76.1092553601741
"V583_EF0106_arcC-1_at",126.588277296759,119.180136938269,103.250145180432,88.6470059590992,106.66921051638,123.983128221008
"V583_EF0107_at",259.393766440726,113.92969385632,113.064326589628,98.7699312037718,102.608042163122,99.8714214622341
"V583_EF0108_at",319.794208167264,293.049385113263,164.278514888052,137.377316658362,212.600326167269,167.497993146241
"V583_EF0109_at",693.619188472509,689.305635469713,1802.77045977733,1774.25788190738,1021.16480138452,1623.62191177786
"V583_EF0110_at",845.698728894177,661.684649286396,2476.35082410672,1568.31538902465,1260.69187926519,1285.39851907343
"V583_EF0111_at",186.625200488522,100.009968662057,374.027360907693,259.034419462894,288.214678051011,182.025908555171
"V583_EF0112_at",365.315713463777,446.030946376835,335.228268309392,355.079928097634,231.681654498024,448.200360803463
"V583_EF0113_at",231.040186230382,232.324903761193,97.275190809697,121.853172287684,68.1669250171787,112.907694745239
"V583_EF0114_at",149.707220998649,75.8459373402613,119.097556185986,82.9977314976646,86.2827348311716,68.5935016023227
"V583_EF0115_at",77.1717009722086,66.9494361467219,86.7023985590635,84.565657962129,94.6151956015259,87.7909304697983
"V583_EF0116_at",603.830575237742,346.569287437429,661.684649286396,710.159856195269,552.564857090267,471.789663333736
"V583_EF0117_at",208.080794107986,391.807173074603,469.831619743419,553.715078903612,473.099557092773,307.192673887543
"V583_EF0118_at",137.94984256559,101.335790831523,91.3289283659442,77.1717009722086,89.3254889038187,102.964271480565
"V583_EF0119_at",164.164685153568,209.673394652116,116.242997468353,103.035665615504,160.007974730907,152.74697510806
"V583_EF0120_at",126.23778617515,169.953940272952,220.402992214759,176.680621234769,256.532890900386,285.233574609749
"V583_EF0121_at",132.330334239739,134.363735503753,343.698560711748,260.474801178288,409.295785140466,358.045717181046
"V583_EF0122_at",75.2176850188653,65.7992849059883,149.189273361224,185.079333701856,77.8162741237182,86.4623414102808
"V583_EF0123_at",699.41261145825,344.414005381588,555.252433327649,636.051600273633,383.477999212591,562.613359399362
"V583_EF0124_at",259.034419462894,352.627211874083,197.129516604434,137.758735972326,295.497066884311,522.39598553521
"V583_EF0125_s_at",4222.84623378346,2852.47791241018,4754.24323331572,5130.91354060443,4669.33052495242,3771.70205575184
"V583_EF0126_at",159.012900068408,127.380444392971,162.354099113711,175.217128075755,125.105378100583,126.851784097802
"V583_EF0127_at",218.577334884159,301.288124728004,311.480923810321,362.038671967512,460.481695819649,315.391506802114
"V583_EF0128_at",385.610359458256,434.436045673419,395.902124777122,596.757093444895,367.347080859316,313.430116454452
"V583_EF0129_at",788.518066417737,964.742424478524,946.199114185547,892.680437285951,694.100135321601,740.317334807423
"V583_EF0130_at",107.634741152475,216.616600729674,71.9039937940253,72.153626377307,101.82866992063,131.052403254841
"V583_EF0131_at",190.150773844586,138.813108331912,802.301119436125,672.784193100478,1321.53599022262,1007.80443856261
"V583_EF0132_at",112.517063796709,315.172969816299,716.091434362092,862.272464495018,1726.93731379223,1092.18383957173
"V583_EF0133_at",217.821114753674,192.538080177752,1462.2760751975,1656.58900144484,2621.17870355314,1557.48224331879
"V583_EF0134_at",407.879729298218,207.073625180605,1725.74070682245,1376.70143401229,3329.29270572778,2270.82371809908
"V583_EF0135_at",386.145299631764,145.613469167681,990.490961524666,930.588791243285,2035.26367912459,2089.58394214084
"V583_EF0136_at",285.233574609749,175.338621435592,786.880092819462,682.175910447115,1658.88711399843,1547.79640659582
"V583_EF0137_at",523.846384504029,326.061433683584,1396.88738291646,1402.70897148474,2401.96597602689,1582.51120567908
"V583_EF0138_at",257.423508582008,121.179344798299,511.645231611112,474.08436353399,988.433433468679,879.171006912259
"V583_EF0139_at",141.631661195811,182.53129182261,931.879755858841,809.563255402438,1575.94339344472,1568.31538902465
"V583_EF0140_at",394.532407479505,237.535609976648,729.113700145701,722.57323182525,1313.31748122854,1723.34997972046
"V583_EF0141_at",329.926305404164,192.805179729128,733.167995494986,596.757093444895,1349.30427057576,1487.83621076108
"V583_EF0142_at",377.412919626522,162.692056231125,492.165595335046,418.765853981584,919.050291883275,838.112441948983
"V583_EF0143_at",181.144852521812,209.818779555204,751.17227221367,614.811354872427,1526.4874360821,1582.51120567908
"V583_EF0144_at",328.784847101293,314.736350017173,685.018908050489,619.946538982683,1446.14851008999,1805.27136339388
"V583_EF0145_at",841.022157570115,345.609724191423,1098.25701562157,1255.45969669443,2089.58394214084,1720.96256457376
"V583_EF0146_at",789.611942608866,566.134094499977,2248.89408263588,2187.397955682,3668.56466469212,3396.89285965595
"V583_EF0147_at",435.038719558989,291.630944568862,541.944010176068,585.286827731986,1184.44870031901,1751.04446032276
"V583_EF0149_at",419.637559110409,594.692470745969,1812.79490985891,1870.23001602456,3902.00523998797,3625.58981971782
"V583_EF0150_at",76.7449544826312,89.8221904665008,81.0084220140979,95.8030711547322,79.5064500342041,84.8592486591141
"V583_EF0151_at",143.409819416855,156.172865314845,641.808906465634,552.947998634436,1095.21621799449,1156.86114771981
"V583_EF0152_at",826.57390029288,634.290533265361,1078.64170081775,955.425783333691,1888.46718548507,2530.13736883595
"V583_EF0153_at",1024.71002876168,502.855472774856,3338.53627352115,2288.20405877191,5434.75769588597,4445.09950722788
"V583_EF0154_at",278.011355218507,248.138193135377,507.055550429709,434.436045673419,1107.43015780722,972.800392063883
"V583_EF0155_at",285.431351994291,237.206543843935,432.933011137288,311.049418727684,1235.60337379406,1306.05505707883
"V583_EF0156_at",88.9547660699096,133.158434114814,140.458488010143,123.383015390802,216.616600729674,319.351186409996
"V583_EF0157_s_at",5341.39181161906,9371.0825324856,1777.95118612693,1792.80144321385,1509.65167850609,1998.91304606971
"V583_EF0158_at",149.396237032764,183.291998873746,503.204146455168,390.181076566981,685.018908050489,762.714861118823
"V583_EF0159_at",710.652272135983,472.77174309345,1293.4423161301,1068.96581367984,1841.9267832786,2072.27535570315
"V583_EF0160_at",174.006814964063,160.452226616408,560.278375045499,353.361242469537,999.456523034854,958.078461779354
"V583_EF0161_at",69.5992570147125,102.465895764007,148.673117686492,102.182193453651,228.333700971544,298.999653020958
"V583_EF0162_at",458.252836315122,202.812111596792,305.493950216121,198.776032000266,464.006112392875,722.072555768008
"V583_EF0163_at",243.537478740941,169.24858945825,530.42317494273,460.162624824847,733.676364991027,1014.81427278242
"V583_EF0164_at",438.064653149492,224.566668475602,799.525368429969,768.552497927358,879.171006912259,1131.48363243511
"V583_EF0165_at",322.688868245244,120.00910034651,248.310249047484,232.808512460988,313.212938529758,621.667780810264
"V583_EF0166_at",104.329258547536,75.1655661576738,146.626290941409,115.20024701357,170.898982821876,223.324852677314
"V583_EF0167_guaA_at",1418.35209534559,1775.48813007808,2111.42311689173,2076.58901460998,1933.50127441971,1909.52752422263
"V583_EF0168_at",493.532061563209,506.353109187037,878.561823158979,831.170130920733,741.858383132098,694.581415653208
"V583_EF0169_at",1160.8774786851,1097.49602563716,919.050291883275,1018.33745272137,927.36919861025,1218.59245701804
"V583_EF0170_at",400.594832249094,778.741121659397,482.036973845098,805.0865071517,661.226163354795,637.817556771571
"V583_EF0171_adD_at",2650.41030038088,4393.0280624863,6152.68322075005,6704.89953559187,2828.85006979862,5224.22022831532
"V583_EF0172_at",306.129867974688,479.703780798682,784.701419626385,892.680437285951,823.143414520987,1131.48363243511
"V583_EF0173_pyn_at",2169.27914943258,3130.11511452706,1543.51094738778,1809.02922543404,1168.95202009782,1464.30462603437
"V583_EF0174_deoC_at",3964.71102215675,4127.34980264142,2683.68569110193,2691.13677240191,1759.56122613184,2694.87006725941
"V583_EF0175_cdd_at",3732.69004548973,3620.5671672368,3033.98870634562,2834.73861847343,1814.05187912163,3288.01234418054
"V583_EF0176_at",3272.09744977571,4034.01295010017,2259.83229960593,2416.99705515254,1690.22547663392,2283.45081595432
"V583_EF0177_at",2406.96592060369,4672.56818019706,2288.20405877191,2872.31846531564,2056.53512855342,2250.45343759745
"V583_EF0178_at",1278.29048207525,1631.51891719287,1112.81649922668,1136.98696563573,701.840796149608,1025.42054984841
"V583_EF0179_at",3608.04095642411,3910.12767391628,2354.16544877502,2059.38806865606,1724.54492899004,2214.86031561445
"V583_EF0180_at",3704.33793049022,6498.99084342184,3997.82609213942,3834.97112549168,1904.24052247175,3375.76789996847
"V583_EF0183_at",65.9362530316848,110.43089210146,108.835092488217,107.262353237497,138.716923756132,148.261479192914
"V583_EF0184_at",359.78718725292,263.379637220755,361.537127522497,285.431351994291,334.068466608373,472.444156238745
"V583_EF0185_deoB_at",3274.36628112373,3575.67525328389,3193.67103533598,2920.50066916176,3222.57897616821,2289.79067077808
"V583_EF0186_deoD-1_at",1983.73005153613,2490.12077195898,1633.7822511289,1633.7822511289,1875.42258978432,1329.8059291954
"V583_EF0187_deoD-2_at",4557.41489391548,6635.54845599372,5610.83588593896,5042.76751706078,5514.4450837577,4624.23820208592
"V583_EF0188_at",297.552411524638,140.166716261578,659.852610808328,505.65164106003,1529.66498008304,764.30253224804
"V583_EF0191_at",702.814428802515,493.532061563209,1493.00160390818,1283.61781293127,2134.96987820262,1742.56891802939
"V583_EF0192_at",1791.55919852712,924.801546395466,2127.58344355362,1403.68159229922,3002.6071187235,3145.3394323499
"V583_EF0193_fhuG_at",597.999306041916,450.692614944334,861.077929219804,634.730342368761,1001.53699681008,1067.48493910131
"V583_EF0194_at",1531.78701656309,2207.19748104944,2644.90465341918,2355.79779758204,2387.02837377958,1227.06843785156
"V583_EF0195_gpm_at",884.059707980198,2427.06999488836,1384.3566930208,1789.07729083739,1898.96815909983,1418.35209534559
"V583_EF0196_at",136.902027249311,207.792532730183,179.644380933002,286.819638833709,152.218510720348,201.550842001716
"V583_EF0197_rpiA_at",1378.61127093943,797.864529572352,684.06992813573,737.244835079519,544.95753341612,1014.81427278242
"V583_EF0198_rpsL_at",9735.23439662639,12203.4377779012,9121.14989652939,11952.2946600155,9647.90509236209,7831.10404172794
"V583_EF0199_rpsG_at",7979.04296790623,9701.55304430496,8034.54160067421,9762.26365091059,9203.71120563523,7491.2980131832
"V583_EF0200_fusA_at",6216.98766018173,10645.823999635,9242.06807004374,11159.6178197749,9364.58924371178,7362.60199719756
"V583_EF0201_tuf_at",4830.64460190194,9877.97772444271,4874.36982807214,5067.29463270266,7062.67992078414,3819.05504844526
"V583_EF0202_at",1478.58349621504,4472.91615537419,792.902684521698,1672.74289379333,774.971798000425,1960.49194638397
"V583_EF0203_cfa_at",888.359615643718,987.748541014158,771.755473693891,657.114059552207,1074.16507143675,718.079616328909
"V583_EF0205_rpsJ_at",3451.48141364491,8498.54412034549,4469.81684041701,5184.53900890227,3645.75020340223,4329.54589413941
"V583_EF0206_rplC_at",4721.40327648815,8767.80501751091,4266.98108521767,4911.6770868884,4269.93975640524,3756.04856096633
"V583_EF0207_rplD_at",6144.15970011471,10376.2678065006,4344.57698864422,4630.65320294233,3701.77116877245,4064.88831871312
"V583_EF0208_rplW_at",5253.26992491417,9140.1365284861,3306.29560117152,4225.77430241837,2908.37987029694,3575.67525328389
"V583_EF0209_rplB_at",3658.40733123691,8079.2183152096,2057.96110422791,3178.21277910981,2247.33580816229,2592.26950445113
"V583_EF0210_rpsS_at",6955.79645089251,14817.3517219609,5673.40838138235,6681.70234543316,5123.80551214394,6356.42555821962
"V583_EF0211_rplV_at",5267.85529213175,13289.5073169743,4519.66459921186,6585.1473161679,4393.0280624863,6793.78571931191
"V583_EF0212_rpsC_at",6779.67311731266,13901.9534615494,4284.7639133902,5560.50423758851,4208.23629569624,5626.41401212773
"V583_EF0213_rplP_at",2963.32264626284,6374.07376634199,1817.82801872793,2926.57999818976,2333.04755655089,2375.47449242713
"V583_EF0214_rpmC_at",7984.57553626356,11730.6879279198,4510.27598580926,7141.44349828761,5253.26992491417,5330.29623989016
"V583_EF0215_rpsQ_at",5748.62018985606,7696.57036156119,3288.01234418054,4293.68309971734,3434.77528347006,3015.12061372043
"V583_EF0216_rplN_at",6742.18266852317,11370.4363541757,4488.44499536974,6382.91623657882,4714.86255647851,5063.78346873221
"V583_EF0217_rplX_at",3078.47470707827,7311.74479030663,2185.88229230584,3310.8822786276,2075.15013152581,2329.81550668289
"V583_EF0218_rplE_at",7296.55624176993,12801.2759887432,4275.86325471936,6369.65712594992,5109.61898255993,5657.70013959723
"V583_EF0219_rpsN-1_at",4764.13969018,7885.57367788955,2406.96592060369,3558.36799037695,2757.22254187885,3274.36628112373
"V583_EF0220_rpsH_at",2789.90445494372,6264.57099420781,1711.44593187196,2545.97052191527,1771.79994231806,1785.3608745719
"V583_EF0221_rplF_at",4008.9258000279,8641.10442142156,3242.74530660873,4959.57231186147,4429.7206312289,3967.46010307227
"V583_EF0223_rplR_at",4854.13998977672,6793.78571931191,2643.07198044524,4432.79214397733,3824.35305437312,3333.9112860485
"V583_EF0224_rpsE_at",6658.58541145555,7766.23689833386,3805.84212173174,4246.32770977678,3487.55438693968,4090.32567234981
"V583_EF0225_rpmD_at",2678.11092180328,4827.29741439665,1547.79640659582,2049.42005752336,1841.9267832786,1489.90022004199
"V583_EF0226_rplO_at",3797.93631819965,6621.7645572552,2234.90842020851,2772.55429949944,2726.81290390809,2155.78860484493
"V583_EF0227_SecY_at",6784.3740576526,9508.48646663143,4000.59813462928,5004.46454445466,4127.34980264142,4682.29462185589
"V583_EF0228_adk_at",5018.35911948155,7601.13951925275,3184.82856297496,3787.42078715371,3265.30038391004,3910.12767391628
"V583_EF0229_infA_at",4000.59813462928,7564.3478894952,2416.99705515254,3758.65295794735,3730.10363839274,3923.70265384017
"V583_EF0230_rpmJ_at",4353.62068217263,7271.31207491172,3215.88477408695,3853.62373637648,3204.75865799275,3706.90647196838
"V583_EF0231_rpsM_at",2248.89408263588,13097.4651244949,5423.46817697954,7923.92769219733,6118.65992033216,5495.36655311774
"V583_EF0232_rpsK_at",6485.49061321746,13950.2175477587,8174.98291404022,9280.58478834318,8659.09178827883,7261.23887980436
"V583_EF0233_rpoA_at",6021.88732984951,13882.6946141572,6093.26597093173,7296.55624176993,5537.4267720832,6178.32479410823
"V583_EF0234_rplQ_at",4064.88831871312,12144.3697443048,2488.39534982147,4062.07172910405,2597.66558581938,3519.12245226367
"V583_EF0235_at",1120.556750091,1590.20825600213,868.270043784344,774.971798000425,820.864337304979,1139.35372347887
"V583_EF0236_at",350.191437799038,432.333254360976,288.214678051011,348.738056867965,306.129867974688,358.045717181046
"V583_EF0237_at",1384.3566930208,1002.23145000697,921.601976108557,790.707336285988,991.865025768067,1054.24904543641
"V583_EF0238_at",506.002253568375,521.672292667762,437.76111508069,431.734328448057,443.257121546065,446.030946376835
"V583_EF0239_at",1952.35542075015,1809.02922543404,1265.94586718305,1365.29784534139,1430.19881724661,1854.7383972205
"V583_EF0241_at",1476.53516437527,3824.35305437312,3888.50532741333,3458.66603488781,2219.47078009811,2922.52570771022
"V583_EF0243_brnQ_at",269.660425204438,437.154669768317,158.243233397882,166.687256264836,141.043854832206,186.108482217
"V583_EF0244_at",165.995462995329,199.881342107492,213.33842103276,214.524706474995,185.079333701856,322.688868245244
"V583_EF0245_at",178.774852155827,105.712341111772,173.645353913302,155.632548247436,179.022858590523,164.50641119608
"V583_EF0246_at",671.852162351084,230.400494027139,941.619247259298,552.181981027559,781.986558955879,502.507040692982
"V583_EF0247_at",507.055550429709,316.486466795763,986.380179476631,1073.42077492933,989.804643394533,537.082535718373
"V583_EF0248_at",1971.39341947239,4731.23137353148,520.588632725481,832.323176431944,911.437550850557,1248.51721633413
"V583_EF0249_at",355.326136067992,585.69265828035,980.925663460042,1160.8774786851,604.249263788136,628.600670164511
"V583_EF0250_at",730.631426927554,548.367781474025,1190.20964609855,1227.06843785156,851.581028735904,720.073318355517
"V583_EF0251_at",273.993906797216,338.966761061222,469.506070120792,497.99933307509,411.571707260494,417.317034190144
"V583_EF0252_at",2604.87783781084,3473.08017513737,4202.40648330093,5141.5940762937,3970.21109016603,5564.35982151248
"V583_EF0253_at",190.150773844586,114.801684436738,110.125136718264,101.335790831523,132.789751880398,127.292181590171
"V583_EF0255_ldh-1_at",367.85668519528,960.738505216687,1002.92638472901,1394.95222747186,1139.35372347887,651.21945945271
"V583_EF0256_pth_at",1070.44874261009,461.760193731712,1431.19049917549,1518.0462180381,1189.38494149194,1105.12971418053
"V583_EF0257_mfd_at",1615.76313006585,891.443776815232,1680.8788148439,1703.16205747181,1487.83621076108,1063.79172177681
"V583_EF0258_at",756.397088554271,629.909168512586,911.437550850557,899.512799476083,912.701947798498,634.730342368761
"V583_EF0259_at",2862.38099835098,1735.33682676965,3795.30470150296,4107.37228145081,2973.61055724318,3193.67103533598
"V583_EF0260_at",51.4108157924502,66.6715794565262,61.8199250511901,57.8802801639097,58.0409810517212,63.3380260105733
"V583_EF0261_at",2762.9619903277,1679.7141221309,4031.21775425045,4529.07275599982,3613.04623184764,3929.14583275628
"V583_EF0262_at",1628.1297939435,1936.18353510552,4445.09950722788,4780.67958504845,3776.93437097014,3233.76695992547
